Index,Label,StartChar,EndChar
36810,GPE,63,70
36811,DATE,26,30
36811,GPE,55,62
36812,NORP,9,18
36812,EVENT,45,57
36813,NORP,9,17
36813,EVENT,44,56
36814,GPE,27,44
36814,EVENT,72,84
36815,NORP,28,37
36815,EVENT,52,64
36816,EVENT,41,53
36816,GPE,55,72
36817,NORP,10,19
36817,EVENT,46,57
36818,NORP,10,18
36818,EVENT,45,56
36819,GPE,32,34
36819,EVENT,62,74
36820,NORP,28,37
36820,EVENT,52,63
36821,EVENT,41,52
36821,GPE,54,71
36822,LOC,29,33
36825,GPE,10,12
36825,GPE,35,42
36826,NORP,54,64
36827,GPE,29,34
36830,GPE,11,13
36830,GPE,36,41
36831,NORP,54,61
36832,GPE,9,16
36832,NORP,42,56
36834,ORDINAL,14,19
36834,EVENT,33,56
36835,GPE,14,24
36837,GPE,9,16
36837,NORP,42,56
36839,ORDINAL,15,21
36839,EVENT,35,58
36840,GPE,14,24
36842,GPE,22,24
36842,EVENT,59,80
36843,GPE,12,14
36845,NORP,15,23
36845,GPE,74,81
36847,GPE,22,24
36847,EVENT,54,75
36848,GPE,13,15
36850,NORP,16,24
36850,LOC,75,81
36852,CARDINAL,5,8
36853,EVENT,104,117
36854,CARDINAL,9,12
36854,NORP,60,68
36854,NORP,87,94
36855,ORG,9,38
36856,GPE,5,7
36856,LOC,53,68
36857,CARDINAL,5,8
36858,EVENT,104,117
36859,CARDINAL,10,13
36859,NORP,61,68
36859,NORP,87,94
36860,ORG,10,39
36861,GPE,4,6
36861,FAC,52,67
36862,DATE,58,86
36863,GPE,18,23
36864,ORG,35,40
36865,PERSON,9,14
36865,ORG,50,54
36866,DATE,58,86
36867,GPE,19,24
36868,ORG,36,41
36869,PERSON,10,15
36869,ORG,51,55
36870,NORP,27,35
36870,LOC,48,54
36870,DATE,58,62
36871,NORP,34,42
36871,LOC,70,76
36871,DATE,80,84
36872,NORP,31,39
36872,LOC,50,56
36875,NORP,27,34
36875,LOC,47,53
36875,DATE,57,61
36876,NORP,34,42
36876,LOC,70,74
36876,DATE,78,82
36877,NORP,32,39
36877,LOC,50,56
36880,NORP,13,21
36880,EVENT,65,77
36881,GPE,13,15
36881,EVENT,33,45
36882,GPE,18,25
36883,GPE,55,60
36884,NORP,26,34
36884,GPE,65,70
36885,NORP,13,21
36885,EVENT,65,76
36886,GPE,14,16
36886,EVENT,34,45
36887,LOC,19,25
36888,GPE,56,63
36889,NORP,27,34
36889,GPE,65,70
36890,EVENT,9,24
36891,GPE,8,15
36892,LOC,46,59
36893,NORP,9,17
36893,GPE,50,57
36894,PERSON,46,53
36894,GPE,82,89
36895,EVENT,10,25
36896,GPE,9,14
36897,GPE,37,48
36898,NORP,10,18
36898,GPE,51,56
36899,PERSON,47,54
36899,GPE,83,88
36900,LOC,28,48
36901,NORP,44,49
36902,NORP,23,28
36903,LOC,9,29
36903,NORP,65,73
36904,NORP,21,26
36905,EVENT,27,47
36906,NORP,44,51
36907,NORP,24,31
36908,LOC,9,29
36908,NORP,65,72
36909,NORP,22,29
36910,GPE,51,55
36910,GPE,60,65
36911,NORP,22,26
36912,NORP,17,21
36913,GPE,12,14
36913,ORG,33,37
36914,GPE,21,23
36914,GPE,52,57
36915,GPE,52,56
36915,GPE,61,66
36916,NORP,25,29
36917,NORP,17,21
36917,ORG,35,42
36918,GPE,13,15
36918,ORG,34,38
36919,GPE,22,24
36919,GPE,53,58
36920,ORG,19,29
36921,ORG,22,32
36922,ORG,21,32
36923,ORG,25,36
36924,WORK_OF_ART,15,30
36924,ORDINAL,44,49
36925,ORG,5,15
36925,PERSON,42,55
36926,DATE,34,38
36926,ORG,51,67
36927,GPE,5,7
36927,PERSON,49,65
36928,ORG,9,22
36929,DATE,45,49
36930,PERSON,9,13
36931,ORDINAL,13,18
36931,CARDINAL,19,24
36932,PERSON,21,31
36933,PERSON,9,19
36934,PERSON,4,13
36935,NORP,5,12
36935,PERSON,37,41
36935,DATE,45,49
36936,ORG,24,28
36936,DATE,48,52
36936,ORG,59,74
36937,NORP,13,21
36937,PERSON,27,32
36937,GPE,42,49
36938,PERSON,14,19
36938,CARDINAL,35,36
36938,GPE,44,46
36938,DATE,57,61
36939,PERSON,8,19
36940,ORG,21,31
36940,ORDINAL,32,37
36942,LOC,18,24
36943,PERSON,9,20
36943,DATE,21,25
36944,PERSON,32,41
36944,DATE,45,49
36945,PERSON,9,19
36945,ORDINAL,20,26
36946,PERSON,0,14
36946,DATE,27,35
36946,CARDINAL,60,63
36947,GPE,16,23
36947,WORK_OF_ART,33,52
36947,DATE,56,60
36948,LOC,14,20
36948,CARDINAL,36,40
36948,CARDINAL,44,47
36948,GPE,70,72
36949,PERSON,16,25
36949,DATE,37,41
36949,ORDINAL,56,62
36949,PERSON,80,91
36950,PERSON,5,14
36950,CARDINAL,33,43
36951,ORG,22,29
36951,DATE,30,34
36952,PERSON,0,10
36952,DATE,11,15
36954,ORG,9,18
36954,PERSON,27,32
36955,PERSON,5,14
36955,DATE,40,44
36956,ORG,9,14
36957,ORG,5,10
36957,DATE,20,24
36958,PERSON,0,14
36958,DATE,15,19
36958,GPE,50,52
36958,LOC,61,67
36960,CARDINAL,9,12
36961,CARDINAL,5,8
36961,DATE,51,71
36961,DATE,76,87
36962,DATE,34,43
36963,DATE,47,56
36965,DATE,29,38
36967,DATE,30,43
36968,PRODUCT,38,45
36972,CARDINAL,10,13
36972,PERSON,17,28
36974,DATE,66,75
36977,GPE,12,19
36978,DATE,24,28
36979,ORG,50,68
36979,DATE,72,76
36980,GPE,6,18
36980,WORK_OF_ART,43,61
36981,CARDINAL,5,8
36981,ORG,41,54
36982,PERSON,8,21
36984,DATE,46,50
36985,ORG,31,39
36985,ORG,56,70
36986,DATE,5,9
36986,PERSON,14,26
36987,GPE,23,31
36987,PERSON,45,56
36988,PERSON,9,24
36988,ORG,39,46
36989,ORG,36,41
36990,GPE,12,24
36991,PERSON,21,34
36991,GPE,38,51
36992,PERSON,9,24
36992,ORDINAL,25,30
36994,PERSON,9,18
36995,PERSON,26,37
36996,PERSON,18,30
36997,ORG,5,10
36997,ORDINAL,28,33
36997,GPE,63,65
36998,PERSON,20,32
36998,DATE,44,48
36999,PERSON,27,44
36999,DATE,55,64
37000,WORK_OF_ART,29,51
37001,PERSON,22,35
37001,DATE,36,40
37002,DATE,25,29
37002,PERSON,30,41
37003,GPE,18,20
37004,DATE,3,15
37005,PERSON,14,27
37006,ORDINAL,26,32
37007,DATE,18,22
37007,NORP,61,68
37007,DATE,80,90
37008,DATE,6,10
37008,PERSON,11,22
37008,CARDINAL,34,46
37008,DATE,57,61
37009,PRODUCT,22,30
37010,ORG,19,35
37010,PERSON,40,50
37011,PERSON,21,30
37012,PERSON,16,29
37013,NORP,14,21
37014,GPE,41,46
37014,GPE,51,61
37015,DATE,25,29
37015,PERSON,52,63
37015,PERSON,68,80
37016,ORG,15,20
37016,DATE,32,36
37017,DATE,16,20
37017,CARDINAL,54,57
37017,DATE,68,71
37019,CARDINAL,9,14
37019,GPE,15,22
37021,WORK_OF_ART,1,17
37021,DATE,25,29
37022,PERSON,45,53
37023,ORG,13,27
37025,PERSON,9,21
37025,PERSON,38,49
37026,ORG,13,22
37027,PERSON,18,23
37027,DATE,34,38
37028,GPE,10,17
37030,PERSON,31,43
37031,ORG,0,13
37031,DATE,54,63
37032,PERSON,30,38
37033,PERSON,9,14
37033,DATE,25,29
37034,NORP,5,13
37034,WORK_OF_ART,36,49
37035,DATE,6,10
37035,GPE,66,68
37036,DATE,5,9
37036,ORG,19,30
37037,NORP,5,13
37037,PERSON,28,36
37037,DATE,40,44
37038,NORP,25,33
37038,CARDINAL,46,56
37038,GPE,64,66
37038,DATE,78,88
37039,PERSON,33,44
37040,PERSON,9,20
37040,ORDINAL,23,29
37041,CARDINAL,14,19
37041,CARDINAL,24,26
37041,PERSON,40,53
37041,GPE,54,63
37042,ORDINAL,18,23
37042,CARDINAL,48,58
37042,PERSON,66,75
37043,ORG,9,22
37044,ORG,30,66
37045,ORDINAL,12,17
37045,PERSON,36,47
37046,PERSON,5,16
37046,CARDINAL,31,41
37046,NORP,49,56
37047,PERSON,18,22
37047,WORK_OF_ART,50,54
37048,DATE,25,29
37048,ORG,30,44
37048,CARDINAL,64,74
37048,PERSON,82,91
37049,GPE,22,29
37049,DATE,32,36
37050,DATE,45,60
37051,DATE,41,46
37052,DATE,5,10
37053,PERSON,18,23
37053,DATE,37,42
37053,NORP,43,50
37054,WORK_OF_ART,40,49
37054,DATE,53,57
37057,ORG,23,42
37060,DATE,0,10
37060,PERSON,11,16
37061,PERSON,9,12
37062,ORG,36,48
37062,ORG,50,73
37062,PERSON,78,90
37063,PERSON,22,32
37063,DATE,35,39
37064,DATE,5,9
37064,PERSON,10,22
37064,CARDINAL,37,47
37064,GPE,60,62
37064,GPE,67,69
37067,PERSON,5,16
37067,PERSON,60,65
37068,DATE,5,9
37068,ORG,14,35
37068,PERSON,80,83
37070,PERSON,0,6
37080,PERSON,29,34
37083,PERSON,0,14
37085,ORG,9,28
37090,PERSON,0,12
37091,PERSON,27,35
37094,NORP,5,12
37095,ORDINAL,12,17
37095,NORP,18,25
37095,NORP,39,48
37095,NORP,53,61
37096,PERSON,14,26
37097,NORP,26,31
37097,ORG,35,51
37098,PERSON,73,80
37099,WORK_OF_ART,22,35
37099,DATE,36,41
37100,PERSON,15,26
37101,DATE,3,12
37101,PERSON,17,23
37101,PERSON,32,42
37102,WORK_OF_ART,20,38
37103,GPE,16,22
37104,PERSON,19,30
37104,PERSON,59,76
37105,CARDINAL,38,42
37105,GPE,50,52
37106,PERSON,5,14
37106,DATE,26,30
37107,CARDINAL,28,30
37107,CARDINAL,38,41
37108,ORG,9,16
37108,DATE,47,51
37109,PERSON,9,20
37109,PERSON,37,48
37111,ORG,22,29
37111,PERSON,68,77
37112,ORG,41,53
37113,ORG,11,23
37115,PERSON,14,23
37115,DATE,36,40
37115,PERSON,57,68
37116,PERSON,37,51
37117,DATE,5,9
37117,PERSON,10,19
37117,PERSON,33,42
37118,ORG,24,34
37118,ORG,35,57
37119,DATE,3,15
37121,DATE,48,57
37127,DATE,16,21
37128,CARDINAL,6,9
37129,PERSON,0,14
37129,ORDINAL,15,20
37129,CARDINAL,21,24
37130,PERSON,22,35
37130,DATE,46,50
37131,PERSON,0,15
37132,PERSON,21,36
37132,DATE,37,41
37133,CARDINAL,8,11
37133,PERSON,40,53
37134,PERSON,25,37
37134,DATE,48,52
37136,DATE,57,61
37138,PERSON,14,26
37138,LOC,46,54
37139,CARDINAL,5,8
37139,DATE,45,54
37140,TIME,39,50
37141,CARDINAL,10,15
37142,PERSON,14,23
37143,PERSON,61,76
37145,ORG,27,34
37146,GPE,5,18
37146,PERSON,57,72
37147,PERSON,32,41
37149,PERSON,20,30
37149,DATE,33,37
37150,ORG,22,31
37150,DATE,34,38
37151,PERSON,0,13
37151,PERSON,20,28
37152,ORDINAL,32,38
37153,CARDINAL,39,42
37155,WORK_OF_ART,23,34
37155,PERSON,43,52
37156,PERSON,9,22
37156,PERSON,27,37
37156,ORG,62,75
37156,WORK_OF_ART,81,96
37157,ORG,19,30
37158,CARDINAL,37,40
37158,DATE,58,78
37158,DATE,82,86
37159,PERSON,47,58
37160,ORG,22,32
37160,DATE,33,37
37161,ORG,35,50
37161,DATE,54,58
37162,ORG,27,46
37163,PERSON,9,21
37163,DATE,35,39
37164,PERSON,18,26
37164,CARDINAL,32,35
37164,DATE,90,109
37165,PERSON,14,22
37165,PERSON,43,58
37166,CARDINAL,9,11
37166,DATE,43,56
37167,DATE,33,37
37168,DATE,46,50
37169,LOC,39,58
37171,PERSON,14,30
37173,ORDINAL,29,33
37173,ORDINAL,37,41
37175,EVENT,27,43
37176,DATE,3,15
37176,EVENT,54,86
37180,DATE,5,12
37181,DATE,3,12
37181,ORDINAL,25,30
37181,EVENT,49,65
37182,CARDINAL,37,47
37183,GPE,25,35
37183,GPE,37,43
37183,DATE,47,51
37184,DATE,49,63
37185,GPE,29,39
37185,GPE,41,47
37185,DATE,56,73
37186,NORP,12,19
37186,NORP,57,66
37186,NORP,71,87
37187,GPE,25,33
37187,GPE,38,43
37188,GPE,23,31
37188,GPE,36,41
37188,PERSON,48,64
37189,GPE,51,58
37189,ORG,63,69
37190,NORP,13,20
37190,GPE,41,48
37190,ORG,53,59
37191,PERSON,18,47
37191,NORP,64,80
37192,DATE,3,7
37192,NORP,8,17
37192,ORDINAL,18,23
37192,NORP,36,52
37193,DATE,3,12
37193,GPE,29,34
37194,PERSON,21,37
37195,DATE,3,12
37195,GPE,17,22
37200,NORP,5,13
37200,EVENT,37,53
37201,EVENT,40,56
37202,EVENT,45,61
37203,EVENT,45,61
37204,LOC,19,35
37204,DATE,40,50
37205,DATE,6,21
37209,DATE,3,12
37210,GPE,26,32
37210,DATE,36,40
37212,GPE,27,33
37212,DATE,40,44
37214,DATE,60,64
37215,NORP,17,25
37215,DATE,47,51
37216,GPE,41,47
37217,ORG,26,46
37218,EVENT,41,57
37218,DATE,61,65
37219,DATE,3,12
37219,EVENT,17,33
37220,GPE,36,42
37221,DATE,3,12
37221,ORG,17,37
37222,GPE,32,38
37224,EVENT,39,55
37225,EVENT,33,49
37232,DATE,3,14
37233,DATE,3,14
37238,LOC,18,39
37239,LOC,18,37
37240,EVENT,19,35
37241,EVENT,19,35
37242,CARDINAL,5,8
37242,LOC,23,44
37243,ORG,7,45
37244,ORG,18,62
37245,ORG,21,63
37247,LOC,20,56
37248,NORP,12,20
37248,NORP,22,30
37248,NORP,36,43
37248,EVENT,56,72
37252,CARDINAL,4,7
37252,DATE,45,54
37253,DATE,3,14
37253,EVENT,48,64
37254,DATE,3,14
37254,EVENT,47,63
37255,DATE,3,14
37256,DATE,3,14
37257,DATE,3,14
37257,EVENT,19,35
37262,GPE,27,35
37267,GPE,13,15
37267,FAC,25,34
37268,LAW,18,35
37270,LAW,9,24
37272,DATE,3,12
37272,LAW,17,32
37273,DATE,3,12
37274,DATE,3,12
37274,EVENT,45,61
37275,GPE,47,53
37278,TIME,27,32
37280,DATE,56,70
37288,ORG,35,37
37289,ORG,50,52
37291,ORG,40,42
37294,ORG,30,32
37296,DATE,43,47
37301,CARDINAL,29,32
37304,CARDINAL,19,22
37308,CARDINAL,44,52
37308,NORP,53,57
37321,ORG,25,27
37333,DATE,3,12
37333,PERSON,17,25
37334,PERSON,12,20
37335,PERSON,16,24
37336,PERSON,9,17
37339,PERSON,9,17
37340,PERSON,9,17
37341,PERSON,17,25
37343,LOC,23,28
37343,ORG,56,59
37345,LOC,77,82
37346,PERCENT,34,37
37346,LOC,60,65
37348,CARDINAL,75,82
37354,ORG,10,12
37360,ORG,11,17
37362,ORG,11,18
37370,LOC,54,59
37373,LOC,57,62
37383,DATE,61,67
37423,FAC,12,16
37430,ORG,17,19
37431,FAC,26,30
37443,ORDINAL,37,42
37451,LOC,30,35
37452,LOC,6,11
37453,LOC,97,102
37456,LOC,6,11
37457,LOC,62,67
37460,LOC,60,65
37463,LOC,9,14
37473,ORG,14,45
37477,ORG,18,22
37478,ORG,13,17
37481,ORDINAL,60,65
37482,ORDINAL,21,27
37485,LOC,29,39
37487,ORDINAL,21,27
37499,DATE,58,62
37500,ORG,33,56
37504,DATE,58,62
37505,ORG,36,55
37508,LOC,33,46
37509,DATE,3,13
37510,DATE,18,22
37513,DATE,3,13
37514,CARDINAL,18,22
37517,GPE,59,65
37551,LOC,78,83
37556,LOC,63,68
37559,ORDINAL,22,27
37563,NORP,4,12
37564,ORDINAL,22,27
37569,ORG,15,22
37570,DATE,53,58
37571,ORG,35,39
37571,ORG,42,74
37574,ORG,15,22
37574,ORG,76,86
37575,DATE,48,53
37576,ORG,31,35
37576,ORG,38,73
37587,LOC,32,37
37588,LOC,62,67
37589,LOC,50,55
37590,DATE,11,31
37591,MONEY,15,35
37593,LOC,63,68
37594,LOC,51,56
37595,DATE,19,35
37596,DATE,15,35
37597,DATE,19,45
37601,DATE,19,45
37605,DATE,72,93
37606,CARDINAL,9,12
37610,CARDINAL,9,12
37620,LOC,45,64
37622,LOC,14,29
37624,LOC,60,65
37625,ORDINAL,62,67
37627,NORP,13,20
37629,NORP,50,58
37632,ORDINAL,13,18
37632,NORP,19,27
37636,GPE,41,52
37637,ORG,40,67
37640,GPE,49,60
37641,ORG,54,81
37642,GPE,28,34
37642,ORG,37,52
37643,GPE,26,32
37643,ORG,35,50
37645,PERCENT,18,27
37645,LOC,46,51
37646,LOC,36,42
37646,DATE,43,63
37647,LOC,28,34
37648,LOC,26,32
37650,PERCENT,18,34
37650,LOC,53,58
37651,MONEY,27,45
37651,DATE,46,55
37652,LOC,56,61
37656,LOC,45,50
37661,DATE,41,53
37662,MONEY,48,57
37663,DATE,67,83
37664,GPE,50,52
37665,DATE,41,53
37666,CARDINAL,48,57
37667,DATE,67,83
37668,GPE,56,58
37680,ORG,12,20
37681,PERSON,31,45
37686,PERSON,31,45
37689,ORG,7,37
37690,PERSON,14,21
37690,PERCENT,31,34
37692,DATE,0,4
37692,DATE,70,78
37693,ORG,7,17
37694,PERSON,14,21
37694,PERCENT,31,41
37696,DATE,31,35
37696,DATE,73,81
37697,PERSON,9,23
37707,GPE,40,42
37708,GPE,34,40
37711,GPE,38,40
37712,GPE,36,42
37715,GPE,59,65
37719,ORG,23,31
37720,ORG,42,45
37723,LOC,23,28
37734,ORDINAL,16,21
37739,ORDINAL,16,21
37745,GPE,19,21
37749,GPE,19,21
37762,ORG,12,17
37763,ORG,46,51
37768,ORG,46,60
37773,ORDINAL,30,35
37773,CARDINAL,36,39
37777,ORDINAL,34,39
37779,ORG,23,26
37781,ORG,0,5
37782,ORG,61,66
37782,GPE,71,78
37783,ORG,43,48
37784,ORG,0,5
37785,ORG,55,60
37785,GPE,65,72
37786,CARDINAL,26,29
37787,GPE,31,38
37788,FAC,10,15
37788,PRODUCT,32,42
37792,CARDINAL,5,8
37792,CARDINAL,41,43
37796,CARDINAL,5,8
37799,PERSON,9,21
37800,ORG,32,35
37801,ORG,21,24
37801,DATE,32,41
37802,ORG,9,12
37802,ORG,18,21
37802,ORG,37,46
37803,PERSON,9,21
37803,ORG,41,44
37804,ORG,29,32
37805,ORG,21,24
37805,DATE,32,41
37806,ORG,9,12
37806,ORG,18,21
37806,ORG,37,42
37807,ORG,25,33
37812,PERSON,42,48
37816,NORP,9,16
37817,ORG,9,14
37819,ORG,10,15
37820,ORG,42,47
37821,ORG,33,38
37824,ORG,10,15
37827,ORDINAL,15,20
37829,PERSON,9,12
37829,ORG,24,29
37830,ORG,21,26
37831,LOC,34,40
37832,ORG,9,14
37832,ORG,29,40
37833,PERSON,9,12
37833,ORG,58,63
37834,ORG,21,26
37835,ORG,13,16
37835,LOC,33,39
37836,CARDINAL,21,26
37839,CARDINAL,20,21
37840,DATE,14,18
37842,PERSON,5,11
37843,CARDINAL,31,32
37844,DATE,4,8
37846,ORG,33,38
37848,ORG,35,38
37850,ORG,29,62
37851,ORG,37,39
37853,ORDINAL,13,18
37853,ORG,31,34
37854,LOC,34,41
37856,ORG,8,14
37856,ORG,25,30
37856,ORG,36,60
37858,ORG,36,42
37859,ORG,30,35
37861,ORG,8,14
37861,ORG,25,30
37861,ORG,34,40
37862,ORG,9,38
37863,ORG,36,41
37864,ORG,9,16
37864,CARDINAL,17,20
37865,ORG,9,14
37866,ORG,9,12
37866,ORDINAL,15,20
37868,ORG,9,12
37874,ORG,9,20
37875,ORG,9,12
37876,ORG,9,38
37877,ORG,9,18
37879,ORG,9,12
37880,ORG,9,18
37881,ORG,9,38
37882,NORP,18,23
37883,ORG,10,15
37884,ORG,26,31
37885,ORG,10,15
37887,ORG,14,19
37888,ORG,9,14
37889,ORG,0,5
37889,ORDINAL,14,20
37890,ORG,9,14
37901,CARDINAL,12,17
37904,ORG,10,13
37906,ORG,10,13
37908,ORG,11,14
37909,ORG,11,14
37911,ORG,10,13
37912,ORG,42,45
37915,ORG,42,45
37918,ORG,14,15
37919,ORG,9,14
37920,ORDINAL,13,18
37920,ORG,37,42
37921,ORG,21,26
37922,ORDINAL,13,18
37923,ORDINAL,13,18
37924,ORG,9,14
37925,ORDINAL,13,18
37925,ORG,42,47
37926,ORG,21,26
37927,ORDINAL,13,18
37927,ORG,34,38
37929,CARDINAL,33,34
37933,CARDINAL,30,34
37935,CARDINAL,9,14
37935,CARDINAL,70,75
37936,CARDINAL,17,20
37939,ORG,23,28
37942,ORG,23,28
37945,ORG,62,67
37946,ORG,29,34
37948,ORG,49,54
37949,ORG,30,35
37949,ORG,45,50
37950,ORG,32,37
37952,PERSON,8,14
37952,ORG,42,47
37953,ORG,30,35
37956,ORG,9,34
37961,ORG,19,44
37966,ORG,0,8
37966,CARDINAL,30,33
37967,WORK_OF_ART,21,36
37970,ORG,0,8
37974,ORDINAL,13,18
37975,CARDINAL,26,27
37975,CARDINAL,32,33
37976,PRODUCT,16,37
37977,ORG,74,79
37978,ORDINAL,13,18
37978,CARDINAL,37,38
37980,PRODUCT,25,46
37981,CARDINAL,34,37
37982,CARDINAL,14,17
37982,ORG,37,45
37983,ORG,8,16
37985,ORG,9,12
37985,ORG,30,38
37989,CARDINAL,14,17
37991,NORP,31,38
37993,ORG,9,14
37993,GPE,29,31
37996,ORG,31,36
37998,PERSON,9,14
37998,ORG,38,40
37999,ORDINAL,12,17
38023,ORDINAL,12,18
38037,CARDINAL,8,11
38040,CARDINAL,13,16
38043,CARDINAL,9,14
38049,CARDINAL,5,10
38051,PERSON,23,36
38073,PERCENT,11,14
38080,CARDINAL,13,18
38095,CARDINAL,5,9
38095,CARDINAL,47,51
38102,ORDINAL,47,53
38103,ORG,10,13
38104,ORG,7,10
38104,ORG,26,45
38105,ORG,49,52
38107,ORG,14,59
38108,ORG,25,44
38109,ORG,34,37
38111,ORG,17,20
38117,ORG,9,12
38121,DATE,3,12
38121,ORDINAL,24,29
38121,EVENT,38,71
38123,ORG,14,17
38124,ORG,14,17
38125,EVENT,36,44
38126,ORDINAL,14,19
38127,ORDINAL,15,20
38128,ORG,18,21
38129,ORDINAL,15,20
38129,EVENT,21,34
38130,ORDINAL,24,29
38132,ORDINAL,13,18
38132,NORP,19,33
38132,EVENT,53,70
38147,DATE,30,34
38148,CARDINAL,27,31
38151,ORDINAL,21,26
38153,ORG,38,46
38157,GPE,9,14
38157,ORDINAL,24,29
38157,ORG,33,82
38159,NORP,14,20
38160,GPE,9,14
38160,ORG,30,74
38161,GPE,38,43
38162,ORDINAL,15,20
38162,EVENT,21,50
38163,NORP,5,10
38169,NORP,5,10
38172,EVENT,14,31
38174,ORDINAL,12,17
38174,DATE,43,51
38175,ORDINAL,17,22
38176,ORDINAL,28,33
38180,DATE,36,40
38180,EVENT,41,49
38181,ORDINAL,12,17
38186,CARDINAL,9,12
38197,QUANTITY,65,75
38201,CARDINAL,36,38
38213,DATE,31,40
38221,ORG,46,52
38232,CARDINAL,55,63
38233,ORG,46,49
38239,ORDINAL,13,18
38239,PERSON,25,37
38240,ORDINAL,13,18
38240,ORG,19,32
38240,ORG,47,50
38243,DATE,3,12
38243,ORDINAL,28,33
38244,CARDINAL,72,73
38245,ORG,34,37
38246,DATE,3,12
38254,ORDINAL,13,18
38257,CARDINAL,5,8
38257,NORP,9,16
38259,GPE,39,45
38260,PERSON,9,13
38261,DATE,16,33
38262,NORP,10,17
38264,ORDINAL,12,17
38264,GPE,61,66
38266,ORG,9,12
38266,CARDINAL,57,59
38267,CARDINAL,13,16
38271,ORDINAL,17,22
38271,CARDINAL,34,36
38280,EVENT,40,48
38281,DATE,43,49
38283,CARDINAL,36,41
38284,CARDINAL,48,49
38286,EVENT,45,53
38288,DATE,5,9
38288,ORG,14,17
38288,ORG,29,64
38290,ORDINAL,14,19
38290,ORG,20,38
38291,DATE,43,47
38292,EVENT,14,42
38293,ORG,43,68
38293,DATE,76,80
38293,EVENT,81,96
38298,GPE,41,46
38298,DATE,50,54
38299,GPE,19,24
38303,GPE,17,22
38304,ORG,9,33
38304,GPE,45,54
38305,GPE,9,13
38305,GPE,42,51
38306,EVENT,9,23
38306,ORG,38,47
38307,ORG,9,28
38307,GPE,57,66
38308,GPE,13,22
38309,DATE,3,7
38311,ORG,14,23
38312,GPE,9,18
38312,ORG,23,41
38313,ORG,27,36
38313,DATE,63,67
38314,ORG,13,22
38314,PERSON,38,50
38316,ORG,54,65
38317,DATE,33,47
38317,GPE,53,62
38318,PERSON,30,36
38319,PERSON,13,20
38319,GPE,33,42
38320,ORG,9,18
38320,GPE,25,37
38320,ORG,42,49
38321,GPE,26,35
38322,ORG,15,24
38322,DATE,32,36
38323,ORG,6,15
38323,ORDINAL,31,37
38323,ORG,45,64
38324,ORG,21,30
38324,DATE,39,46
38325,DATE,14,22
38325,GPE,27,36
38325,ORDINAL,57,62
38326,GPE,30,39
38326,DATE,48,55
38327,ORG,20,29
38327,CARDINAL,37,38
38327,DATE,53,60
38328,PERSON,8,18
38328,DATE,65,69
38329,FAC,38,45
38330,ORG,21,30
38330,CARDINAL,31,36
38330,DATE,46,56
38331,DATE,46,50
38333,PERSON,9,17
38333,CARDINAL,34,35
38334,ORG,8,17
38334,ORG,22,33
38334,ORG,67,87
38335,GPE,24,33
38335,DATE,45,49
38336,GPE,30,39
38336,DATE,48,52
38337,ORG,9,18
38337,ORDINAL,62,68
38338,ORG,9,30
38338,GPE,41,50
38339,EVENT,23,44
38339,ORG,58,67
38340,EVENT,9,23
38340,GPE,36,45
38341,ORG,22,42
38341,GPE,52,61
38342,EVENT,39,65
38343,DATE,20,34
38344,GPE,39,45
38345,GPE,9,15
38346,ORG,14,23
38346,DATE,64,68
38347,CARDINAL,10,14
38347,ORG,22,31
38347,DATE,52,56
38348,ORG,21,28
38348,GPE,40,49
38348,DATE,59,66
38349,DATE,3,7
38349,GPE,16,25
38350,ORG,42,51
38351,GPE,45,54
38352,ORG,69,78
38354,PERSON,6,13
38354,ORG,39,48
38355,GPE,49,58
38356,GPE,16,25
38356,ORG,30,37
38357,ORG,17,37
38358,GPE,19,28
38358,FAC,33,49
38359,PERSON,14,23
38359,FAC,36,43
38359,DATE,52,66
38360,PERSON,14,23
38360,DATE,36,43
38360,ORG,44,60
38361,NORP,6,13
38361,ORG,23,32
38361,ORG,47,70
38362,ORG,5,14
38362,DATE,19,23
38362,ORG,24,43
38362,ORDINAL,50,55
38363,PERSON,9,22
38363,ORG,41,43
38363,PERSON,44,53
38364,PRODUCT,8,16
38365,GPE,26,35
38365,DATE,51,67
38366,GPE,8,17
38367,ORG,13,22
38367,NORP,35,42
38367,ORDINAL,70,74
38368,GPE,12,21
38369,GPE,21,30
38370,PERSON,9,19
38371,PERSON,18,28
38372,GPE,36,45
38373,GPE,35,44
38375,PERSON,38,47
38376,GPE,38,47
38377,FAC,61,75
38378,ORG,13,22
38380,GPE,27,35
38381,ORG,19,28
38381,GPE,41,49
38382,GPE,18,26
38382,GPE,32,41
38388,ORG,28,37
38388,DATE,52,56
38389,ORG,9,18
38389,DATE,28,32
38390,FAC,22,39
38392,ORG,31,40
38393,NORP,13,21
38393,ORG,27,36
38394,ORG,13,22
38395,GPE,42,51
38397,ORG,23,32
38398,PERSON,37,51
38399,PERSON,9,23
38399,ORG,34,43
38400,GPE,8,17
38400,PERSON,61,69
38401,DATE,28,32
38402,ORG,24,40
38402,GPE,44,51
38403,PERSON,9,18
38404,ORG,28,37
38405,GPE,12,21
38406,GPE,17,26
38407,ORG,25,34
38408,DATE,3,12
38408,ORG,17,26
38408,ORDINAL,35,40
38409,ORDINAL,13,18
38409,GPE,23,32
38410,PERSON,9,20
38410,ORG,49,58
38411,DATE,15,36
38411,ORG,41,47
38412,ORG,8,14
